# ###########
# [default parameters]
#   dict([('NL', '20'), ('NR', '25'), ('GNL', '1e-4'), ('GNR', '1e-4'), ('GS', '1.'), ('wL', '5.'), ('wR', '3.'), ('lambdaL', '0.05'), ('lambdaR', '0.05'), ('QL', '1e5'), ('QR', '1e5'), ('TOscL', '5.'), ('TOscR', '5.'), ('TelL', '5.'), ('TelR', '5.'), ('muL', '-1e3'), ('muR', '-1e3'), ('ham', 'chargevib')])
# [assignments]
#   dict([('eLu', 'x'), ('eLd', 'x'), ('eRu', 'x'), ('eRd', 'x')])
# [variables]
#   ['x']
# [columns]
#   ['x', 'IL', 'IR', 'nOscL', 'nOscR', 'dotEOscL', 'dotEOscR', 'dotEelL', 'dotEelR', 'eta_L', 'eta_R', 'eta_NL', 'commL', 'commR']
# ###########
# 
7.116280e-01 2.509775e-05 2.509775e-05 5.770285e-01 1.221991e+00 -1.241623e-06 5.074610e-07 3.557534e-07 3.784082e-07 -9.894296e-03 6.739796e-03 -0.031360896 9.999999e-01 9.999927e-01
7.116400e-01 2.509458e-05 2.509458e-05 5.768693e-01 1.222519e+00 -1.281407e-06 5.549234e-07 3.518957e-07 3.745877e-07 -1.021262e-02 7.371093e-03 -0.032929371 9.999999e-01 9.999926e-01
7.116520e-01 2.509165e-05 2.509165e-05 5.770079e-01 1.222212e+00 -1.246762e-06 5.273417e-07 3.483585e-07 3.710618e-07 -9.937665e-03 7.005540e-03 -0.031817223 9.999999e-01 9.999926e-01
7.116640e-01 2.508825e-05 2.508825e-05 5.769717e-01 1.222406e+00 -1.255817e-06 5.447566e-07 3.441634e-07 3.668973e-07 -1.001120e-02 7.237873e-03 -0.032296329 9.999999e-01 9.999926e-01
7.116760e-01 2.508542e-05 2.508542e-05 5.769787e-01 1.222461e+00 -1.254065e-06 5.497519e-07 3.407793e-07 3.635338e-07 -9.998357e-03 7.305065e-03 -0.032358141 9.999999e-01 9.999926e-01
7.116880e-01 2.508103e-05 2.508103e-05 5.784261e-01 1.218567e+00 -8.922076e-07 1.992427e-07 3.351427e-07 3.578222e-07 -7.114602e-03 2.647987e-03 -0.019582632 9.999999e-01 9.999929e-01
7.117000e-01 2.507878e-05 2.507878e-05 5.776103e-01 1.220889e+00 -1.096156e-06 4.082170e-07 3.325895e-07 3.553493e-07 -8.741701e-03 5.425796e-03 -0.026993655 9.999999e-01 9.999927e-01
7.117120e-01 2.507591e-05 2.507591e-05 5.775908e-01 1.221019e+00 -1.101023e-06 4.199272e-07 3.291565e-07 3.519393e-07 -8.781518e-03 5.582079e-03 -0.027294219 9.999999e-01 9.999927e-01
7.117240e-01 2.507306e-05 2.507306e-05 5.775943e-01 1.221085e+00 -1.100146e-06 4.258882e-07 3.257264e-07 3.485315e-07 -8.775525e-03 5.661964e-03 -0.027388584 9.999999e-01 9.999927e-01
7.117360e-01 2.506944e-05 2.506944e-05 5.785767e-01 1.218458e+00 -8.545555e-07 1.894018e-07 3.211974e-07 3.439563e-07 -6.817508e-03 2.518362e-03 -0.018739179 9.999999e-01 9.999929e-01
7.117480e-01 2.506800e-05 2.506800e-05 5.773151e-01 1.221991e+00 -1.169951e-06 5.074798e-07 3.198033e-07 3.426681e-07 -9.334220e-03 6.748042e-03 -0.030111849 9.999999e-01 9.999926e-01
7.117600e-01 2.506394e-05 2.506394e-05 5.785335e-01 1.218722e+00 -8.653438e-07 2.132530e-07 3.146428e-07 3.374479e-07 -6.905090e-03 2.836120e-03 -0.019365219 9.999999e-01 9.999929e-01
7.117720e-01 2.506250e-05 2.506250e-05 5.772437e-01 1.222334e+00 -1.187791e-06 5.383708e-07 3.132535e-07 3.361667e-07 -9.478629e-03 7.160375e-03 -0.030993426 9.999999e-01 9.999925e-01
7.117840e-01 2.505925e-05 2.505925e-05 5.779507e-01 1.220460e+00 -1.011038e-06 3.696711e-07 3.092407e-07 3.321261e-07 -8.069181e-03 4.917295e-03 -0.024794001 9.999999e-01 9.999928e-01
7.117960e-01 2.505643e-05 2.505643e-05 5.777738e-01 1.221026e+00 -1.055259e-06 4.205953e-07 3.058709e-07 3.287931e-07 -8.423062e-03 5.595308e-03 -0.026505558 9.999999e-01 9.999927e-01
7.118080e-01 2.505373e-05 2.505373e-05 5.778573e-01 1.220865e+00 -1.034399e-06 4.061437e-07 3.026590e-07 3.255961e-07 -8.257445e-03 5.403637e-03 -0.025874163 9.999999e-01 9.999927e-01
7.118200e-01 2.505141e-05 2.505141e-05 5.776824e-01 1.221410e+00 -1.078126e-06 4.551656e-07 2.999963e-07 3.229640e-07 -8.607307e-03 6.056421e-03 -0.02754261 9.999999e-01 9.999926e-01
7.118320e-01 2.504841e-05 2.504841e-05 5.780547e-01 1.220456e+00 -9.850443e-07 3.693527e-07 2.963642e-07 3.193275e-07 -7.865123e-03 4.915183e-03 -0.024332022 9.999999e-01 9.999928e-01
7.118440e-01 2.504634e-05 2.504634e-05 5.776343e-01 1.221674e+00 -1.090127e-06 4.790073e-07 2.940545e-07 3.170655e-07 -8.704881e-03 6.374946e-03 -0.028192158 9.999999e-01 9.999925e-01
7.118560e-01 2.504294e-05 2.504294e-05 5.786437e-01 1.218966e+00 -8.377927e-07 2.351732e-07 2.898289e-07 3.127906e-07 -6.690849e-03 3.130266e-03 -0.019280268 9.999999e-01 9.999929e-01
7.118680e-01 2.504140e-05 2.504140e-05 5.778137e-01 1.221304e+00 -1.045285e-06 4.457010e-07 2.882739e-07 3.113097e-07 -8.348452e-03 5.932856e-03 -0.026793369 9.999999e-01 9.999926e-01
7.118800e-01 2.503798e-05 2.503798e-05 5.789318e-01 1.218294e+00 -7.657554e-07 1.747274e-07 2.840251e-07 3.070029e-07 -6.116751e-03 2.326165e-03 -0.016903008 9.999999e-01 9.999929e-01
7.118920e-01 2.503591e-05 2.503591e-05 5.780964e-01 1.220664e+00 -9.746036e-07 3.880845e-07 2.817298e-07 3.047893e-07 -7.785645e-03 5.167038e-03 -0.024493203 9.999999e-01 9.999926e-01
7.119040e-01 2.503353e-05 2.503353e-05 5.781250e-01 1.220646e+00 -9.674589e-07 3.864443e-07 2.789695e-07 3.020451e-07 -7.729304e-03 5.145690e-03 -0.02433762 9.999999e-01 9.999926e-01
7.119160e-01 2.503074e-05 2.503074e-05 5.786073e-01 1.219381e+00 -8.468800e-07 2.725720e-07 2.756232e-07 2.986848e-07 -6.766720e-03 3.629831e-03 -0.020125395 9.999999e-01 9.999928e-01
7.119280e-01 2.502839e-05 2.502839e-05 5.787533e-01 1.219035e+00 -8.103724e-07 2.414889e-07 2.729076e-07 2.959758e-07 -6.475624e-03 3.216200e-03 -0.018912024 9.999999e-01 9.999927e-01
7.119400e-01 2.502620e-05 2.502620e-05 5.785042e-01 1.219782e+00 -8.726424e-07 3.087022e-07 2.704177e-07 2.935226e-07 -6.973832e-03 4.111720e-03 -0.021241944 9.999999e-01 9.999926e-01
7.119520e-01 2.502350e-05 2.502350e-05 5.792571e-01 1.217763e+00 -6.844324e-07 1.269691e-07 2.671980e-07 2.902654e-07 -5.470316e-03 1.691331e-03 -0.014591511 9.999999e-01 9.999930e-01
7.119640e-01 2.502143e-05 2.502143e-05 5.788497e-01 1.218945e+00 -7.862663e-07 2.333748e-07 2.648880e-07 2.880035e-07 -6.284742e-03 3.108999e-03 -0.018337815 9.999999e-01 9.999929e-01
7.119760e-01 2.501926e-05 2.501926e-05 5.790794e-01 1.218362e+00 -7.288424e-07 1.809047e-07 2.624119e-07 2.855257e-07 -5.826251e-03 2.410206e-03 -0.016362846 9.999999e-01 9.999929e-01
7.119880e-01 2.501686e-05 2.501686e-05 5.792590e-01 1.217925e+00 -6.839419e-07 1.415663e-07 2.596281e-07 2.827475e-07 -5.467848e-03 1.886279e-03 -0.014849136 9.999999e-01 9.999929e-01
7.120000e-01 2.501474e-05 2.501474e-05 5.789565e-01 1.218818e+00 -7.595682e-07 2.219271e-07 2.572407e-07 2.804005e-07 -6.072966e-03 2.957284e-03 -0.017656506 9.999999e-01 9.999929e-01
